APN,COMMUNITY,SITUS,LAT,LONG
509-14-306,RANCHOGABRIELA,15053 W CAMERON DR SURPRISE 85379,33.59164051,-112.3843619
509-14-307,RANCHOGABRIELA,15047 W CAMERON DR SURPRISE 85379,33.59146737,-112.3843652
509-14-308,RANCHOGABRIELA,15041 W CAMERON DR SURPRISE 85379,33.59128042,-112.3843753
509-14-309,RANCHOGABRIELA,15035 W CAMERON DR SURPRISE 85379,33.59109018,-112.3843333
509-14-310,RANCHOGABRIELA,15029 W CAMERON DR SURPRISE 85379,33.59091153,-112.3842433
509-14-311,RANCHOGABRIELA,15023 W CAMERON DR SURPRISE 85379,33.59075189,-112.3841114
509-14-312,RANCHOGABRIELA,15017 W CAMERON DR SURPRISE 85379,33.59061997,-112.3839541
509-14-313,RANCHOGABRIELA,15011 W CAMERON DR SURPRISE 85379,33.59050013,-112.3837994
509-14-314,RANCHOGABRIELA,15005 W CAMERON DR SURPRISE 85379,33.59038066,-112.3836497
509-14-315,RANCHOGABRIELA,14963 W CAMERON DR SURPRISE 85379,33.59026118,-112.3834999
509-14-316,RANCHOGABRIELA,14957 W CAMERON DR SURPRISE 85379,33.59014171,-112.3833502
509-14-317,RANCHOGABRIELA,14951 W CAMERON DR SURPRISE 85379,33.59002223,-112.3832005
509-14-318,RANCHOGABRIELA,11611 N 149TH LN SURPRISE 85379,33.58979691,-112.3827087
509-14-319,RANCHOGABRIELA,11619 N 149TH LN SURPRISE 85379,33.58992223,-112.382566
509-14-320,RANCHOGABRIELA,11627 N 149TH LN SURPRISE 85379,33.59004754,-112.3824232
509-14-321,RANCHOGABRIELA,11635 N 149TH LN SURPRISE 85379,33.59017285,-112.3822804
509-14-322,RANCHOGABRIELA,11643 N 149TH LN SURPRISE 85379,33.59030561,-112.3821255
509-14-323,RANCHOGABRIELA,11642 N 149TH DR SURPRISE 85379,33.59009058,-112.381856
509-14-324,RANCHOGABRIELA,11634 N 149TH DR SURPRISE 85379,33.58995476,-112.3820071
509-14-325,RANCHOGABRIELA,11626 N 149TH DR SURPRISE 85379,33.58982945,-112.3821499
509-14-326,RANCHOGABRIELA,11618 N 149TH DR SURPRISE 85379,33.58969916,-112.3823315
509-14-327,RANCHOGABRIELA,11610 N 149TH DR SURPRISE 85379,33.58950061,-112.3824528
509-14-328,RANCHOGABRIELA,14915 W CAMERON DR SURPRISE 85379,33.58929677,-112.3823276
509-14-329,RANCHOGABRIELA,14909 W CAMERON DR SURPRISE 85379,33.58917263,-112.3821357
509-14-330,RANCHOGABRIELA,14903 W CAMERON DR SURPRISE 85379,33.58905316,-112.381986
509-14-331,RANCHOGABRIELA,14897 W CAMERON DR SURPRISE 85379,33.58893368,-112.3818363
509-14-332,RANCHOGABRIELA,14891 W CAMERON DR SURPRISE 85379,33.5888142,-112.3816866
509-14-333,RANCHOGABRIELA,14885 W CAMERON DR SURPRISE 85379,33.58869473,-112.3815368
509-14-334,RANCHOGABRIELA,14879 W CAMERON DR SURPRISE 85379,33.58857525,-112.3813871
509-14-335,RANCHOGABRIELA,14873 W CAMERON DR SURPRISE 85379,33.58845222,-112.3812347
509-14-336,RANCHOGABRIELA,14867 W CAMERON DR SURPRISE 85379,33.58833768,-112.381067
509-14-337,RANCHOGABRIELA,14861 W CAMERON DR SURPRISE 85379,33.58821888,-112.3808617
509-14-338,RANCHOGABRIELA,14855 W CAMERON DR SURPRISE 85379,33.58810184,-112.3806158
509-14-339,RANCHOGABRIELA,14856 W CAMERON DR SURPRISE 85379,33.58849962,-112.3803453
509-14-340,RANCHOGABRIELA,14862 W CAMERON DR SURPRISE 85379,33.58859538,-112.38056
509-14-341,RANCHOGABRIELA,14868 W CAMERON DR SURPRISE 85379,33.58869944,-112.3807402
509-14-342,RANCHOGABRIELA,14874 W CAMERON DR SURPRISE 85379,33.58881643,-112.3809066
509-14-343,RANCHOGABRIELA,14880 W CAMERON DR SURPRISE 85379,33.58893954,-112.3810584
509-14-344,RANCHOGABRIELA,14886 W CAMERON DR SURPRISE 85379,33.58905902,-112.3812082
509-14-345,RANCHOGABRIELA,14892 W CAMERON DR SURPRISE 85379,33.58917849,-112.3813579
509-14-346,RANCHOGABRIELA,14898 W CAMERON DR SURPRISE 85379,33.58929797,-112.3815076
509-14-347,RANCHOGABRIELA,14904 W CAMERON DR SURPRISE 85379,33.58941745,-112.3816574
509-14-348,RANCHOGABRIELA,14910 W CAMERON DR SURPRISE 85379,33.5895471,-112.381816
509-14-349,RANCHOGABRIELA,14911 W CORTEZ ST SURPRISE 85379,33.58977263,-112.3815591
509-14-350,RANCHOGABRIELA,14905 W CORTEZ ST SURPRISE 85379,33.58964619,-112.3813968
509-14-351,RANCHOGABRIELA,14899 W CORTEZ ST SURPRISE 85379,33.58952671,-112.381247
509-14-352,RANCHOGABRIELA,14893 W CORTEZ ST SURPRISE 85379,33.58940723,-112.3810973
509-14-353,RANCHOGABRIELA,14887 W CORTEZ ST SURPRISE 85379,33.58928776,-112.3809476
509-14-354,RANCHOGABRIELA,14881 W CORTEZ ST SURPRISE 85379,33.58916828,-112.3807979
509-14-355,RANCHOGABRIELA,14869 W CORTEZ ST SURPRISE 85379,33.58903985,-112.3806395
509-14-356,RANCHOGABRIELA,14863 W CORTEZ ST SURPRISE 85379,33.58891577,-112.3804547
509-14-357,RANCHOGABRIELA,14857 W CORTEZ ST SURPRISE 85379,33.58879847,-112.3802262
509-14-358,RANCHOGABRIELA,11607 N 148TH DR SURPRISE 85379,33.58936334,-112.3803448
509-14-359,RANCHOGABRIELA,11615 N 148TH DR SURPRISE 85379,33.58950135,-112.3801895
509-14-360,RANCHOGABRIELA,11623 N 148TH DR SURPRISE 85379,33.58962665,-112.3800467
509-14-361,RANCHOGABRIELA,11631 N 148TH DR SURPRISE 85379,33.58975209,-112.3799003
509-14-362,RANCHOGABRIELA,14858 W CORTEZ ST SURPRISE 85379,33.58925011,-112.3800484
509-14-363,RANCHOGABRIELA,14852 W CORTEZ ST SURPRISE 85379,33.58916956,-112.3798444
509-14-364,RANCHOGABRIELA,11513 N 148TH DR SURPRISE 85379,33.58845164,-112.3798435
509-14-365,RANCHOGABRIELA,11505 N 148TH DR SURPRISE 85379,33.58829013,-112.379918
509-14-366,RANCHOGABRIELA,11461 N 148TH DR SURPRISE 85379,33.58812862,-112.3799926
509-14-367,RANCHOGABRIELA,11453 N 148TH DR SURPRISE 85379,33.58796711,-112.3800671
509-14-368A,RANCHOGABRIELA,14749 W CAMERON DR SURPRISE 85379,33.58789745,-112.3775693
509-14-369,RANCHOGABRIELA,14755 W CAMERON DR SURPRISE 85379,33.58789586,-112.3778975
509-14-370,RANCHOGABRIELA,14761 W CAMERON DR SURPRISE 85379,33.58789454,-112.3782258
509-14-371,RANCHOGABRIELA,14767 W CAMERON DR SURPRISE 85379,33.58788938,-112.3785537
509-14-372,RANCHOGABRIELA,11504 N 147TH LN SURPRISE 85379,33.5883045,-112.3791118
509-14-373,RANCHOGABRIELA,11512 N 147TH LN SURPRISE 85379,33.58857801,-112.3791066
509-14-374,RANCHOGABRIELA,11520 N 147TH LN SURPRISE 85379,33.58885283,-112.3791082
509-14-375,RANCHOGABRIELA,11528 N 147TH LN SURPRISE 85379,33.58912765,-112.3791098
509-14-376,RANCHOGABRIELA,11606 N 147TH LN SURPRISE 85379,33.58940248,-112.3791114
509-14-377,RANCHOGABRIELA,11614 N 147TH LN SURPRISE 85379,33.58967652,-112.3791155
509-14-378,RANCHOGABRIELA,11622 N 147TH LN SURPRISE 85379,33.58995867,-112.379055
509-14-379,RANCHOGABRIELA,11621 N 147TH LN SURPRISE 85379,33.58991737,-112.3783341
509-14-380,RANCHOGABRIELA,11613 N 147TH LN SURPRISE 85379,33.58962182,-112.3783204
509-14-381,RANCHOGABRIELA,11605 N 147TH LN SURPRISE 85379,33.58933756,-112.3783704
509-14-382,RANCHOGABRIELA,11604 N 147TH DR SURPRISE 85379,33.58934036,-112.3776679
509-14-383,RANCHOGABRIELA,11612 N 147TH DR SURPRISE 85379,33.58962421,-112.3777212
509-14-384,RANCHOGABRIELA,11620 N 147TH DR SURPRISE 85379,33.58991897,-112.3777157
509-14-385,RANCHOGABRIELA,11619 N 147TH DR SURPRISE 85379,33.58992197,-112.3769829
509-14-386,RANCHOGABRIELA,11611 N 147TH DR SURPRISE 85379,33.58963762,-112.3769272
509-14-387,RANCHOGABRIELA,11603 N 147TH DR SURPRISE 85379,33.58936352,-112.3769274
509-14-388,RANCHOGABRIELA,11525 N 147TH DR SURPRISE 85379,33.5890887,-112.3769258
509-14-389,RANCHOGABRIELA,11517 N 147TH DR SURPRISE 85379,33.58881387,-112.3769243
509-14-390,RANCHOGABRIELA,11509 N 147TH DR SURPRISE 85379,33.58853905,-112.3769227
509-14-391,RANCHOGABRIELA,11501 N 147TH DR SURPRISE 85379,33.58826423,-112.3769211
509-14-392,RANCHOGABRIELA,14750 W CAMERON DR SURPRISE 85379,33.5884348,-112.377498
509-14-393,RANCHOGABRIELA,14756 W CAMERON DR SURPRISE 85379,33.58843196,-112.3778498
509-14-394,RANCHOGABRIELA,14762 W CAMERON DR SURPRISE 85379,33.58843065,-112.3781781
509-14-395,RANCHOGABRIELA,14768 W CAMERON DR SURPRISE 85379,33.58843068,-112.3785299
509-14-396,RANCHOGABRIELA,14769 W CORTEZ ST SURPRISE 85379,33.58885379,-112.3785323
509-14-397,RANCHOGABRIELA,14763 W CORTEZ ST SURPRISE 85379,33.58885663,-112.3781806
509-14-398,RANCHOGABRIELA,14757 W CORTEZ ST SURPRISE 85379,33.58885794,-112.3778522
509-14-399,RANCHOGABRIELA,14751 W CORTEZ ST SURPRISE 85379,33.5888579,-112.3775004
509-14-869,RANCHOGABRIELA,11821 N 147TH DR SURPRISE 85379,33.59133055,-112.3768311
509-14-870,RANCHOGABRIELA,11807 N 147TH DR SURPRISE 85379,33.59120834,-112.3768478
509-14-871,RANCHOGABRIELA,11793 N 147TH DR SURPRISE 85379,33.59108321,-112.3768298
509-14-872,RANCHOGABRIELA,11779 N 147TH DR SURPRISE 85379,33.59096099,-112.3768465
509-14-873,RANCHOGABRIELA,11765 N 147TH DR SURPRISE 85379,33.59083587,-112.3768285
509-14-874,RANCHOGABRIELA,11751 N 147TH DR SURPRISE 85379,33.59071365,-112.3768451
509-14-875,RANCHOGABRIELA,11737 N 147TH DR SURPRISE 85379,33.59058928,-112.3768271
509-14-876,RANCHOGABRIELA,11723 N 147TH DR SURPRISE 85379,33.59046763,-112.3768386
509-14-877,RANCHOGABRIELA,14705 W JENAN DR SURPRISE 85379,33.59017404,-112.3771191
509-14-878,RANCHOGABRIELA,14717 W JENAN DR SURPRISE 85379,33.59018662,-112.3772922
509-14-879,RANCHOGABRIELA,14729 W JENAN DR SURPRISE 85379,33.59017197,-112.3774414
509-14-880,RANCHOGABRIELA,14741 W JENAN DR SURPRISE 85379,33.59018588,-112.3775875
509-14-881,RANCHOGABRIELA,14753 W JENAN DR SURPRISE 85379,33.59017085,-112.377737
509-14-882,RANCHOGABRIELA,14765 W JENAN DR SURPRISE 85379,33.59018477,-112.377883
509-14-883,RANCHOGABRIELA,14777 W JENAN DR SURPRISE 85379,33.59016973,-112.3780325
509-14-884,RANCHOGABRIELA,14789 W JENAN DR SURPRISE 85379,33.59018078,-112.3781776
509-14-885,RANCHOGABRIELA,11708 N 147TH LN SURPRISE 85379,33.59037627,-112.3785548
509-14-886,RANCHOGABRIELA,11722 N 147TH LN SURPRISE 85379,33.59051078,-112.3785531
509-14-887,RANCHOGABRIELA,11736 N 147TH LN SURPRISE 85379,33.5906322,-112.3785688
509-14-888,RANCHOGABRIELA,11750 N 147TH LN SURPRISE 85379,33.59075693,-112.3785521
509-14-889,RANCHOGABRIELA,11764 N 147TH LN SURPRISE 85379,33.59087902,-112.37857
509-14-890,RANCHOGABRIELA,11778 N 147TH LN SURPRISE 85379,33.59100427,-112.3785534
509-14-891,RANCHOGABRIELA,11792 N 147TH LN SURPRISE 85379,33.59112636,-112.3785714
509-14-892,RANCHOGABRIELA,11806 N 147TH LN SURPRISE 85379,33.59125161,-112.3785548
509-14-893,RANCHOGABRIELA,11820 N 147TH LN SURPRISE 85379,33.5913737,-112.3785728
509-14-894,RANCHOGABRIELA,11834 N 147TH LN SURPRISE 85379,33.59149895,-112.3785562
509-14-895,RANCHOGABRIELA,11848 N 147TH LN SURPRISE 85379,33.59162103,-112.3785742
509-14-896,RANCHOGABRIELA,11862 N 147TH LN SURPRISE 85379,33.59174629,-112.3785575
509-14-897,RANCHOGABRIELA,11876 N 147TH LN SURPRISE 85379,33.59186837,-112.3785755
509-14-898,RANCHOGABRIELA,11890 N 147TH LN SURPRISE 85379,33.59199363,-112.3785589
509-14-899,RANCHOGABRIELA,11904 N 147TH LN SURPRISE 85379,33.59211571,-112.3785769
509-14-900,RANCHOGABRIELA,11918 N 147TH LN SURPRISE 85379,33.59224097,-112.3785603
509-14-901,RANCHOGABRIELA,11932 N 147TH LN SURPRISE 85379,33.59236305,-112.3785783
509-14-902,RANCHOGABRIELA,11946 N 147TH LN SURPRISE 85379,33.5924886,-112.378567
509-14-903,RANCHOGABRIELA,11960 N 147TH LN SURPRISE 85379,33.59261115,-112.3785722
509-14-904,RANCHOGABRIELA,11974 N 147TH LN SURPRISE 85379,33.59273565,-112.378563
509-14-905,RANCHOGABRIELA,11988 N 147TH LN SURPRISE 85379,33.59285907,-112.3785819
509-14-906,RANCHOGABRIELA,14784 W RIVIERA DR SURPRISE 85379,33.59277739,-112.3782288
509-14-907,RANCHOGABRIELA,14772 W RIVIERA DR SURPRISE 85379,33.5927858,-112.378072
509-14-908,RANCHOGABRIELA,14760 W RIVIERA DR SURPRISE 85379,33.59276975,-112.3779229
509-14-909,RANCHOGABRIELA,14748 W RIVIERA DR SURPRISE 85379,33.59278414,-112.377777
509-14-910,RANCHOGABRIELA,14736 W RIVIERA DR SURPRISE 85379,33.59276849,-112.3776272
509-14-911,RANCHOGABRIELA,14722 W RIVIERA DR SURPRISE 85379,33.59278264,-112.3774813
509-14-912,RANCHOGABRIELA,14712 W RIVIERA DR SURPRISE 85379,33.59276725,-112.3773315
509-14-913,RANCHOGABRIELA,14700 W RIVIERA DR SURPRISE 85379,33.5927862,-112.3771747
509-14-914,RANCHOGABRIELA,11975 N 147TH DR SURPRISE 85379,33.5928366,-112.3768486
509-14-915,RANCHOGABRIELA,11961 N 147TH DR SURPRISE 85379,33.59271311,-112.3768311
509-14-916,RANCHOGABRIELA,11947 N 147TH DR SURPRISE 85379,33.59258887,-112.3768569
509-14-917,RANCHOGABRIELA,11933 N 147TH DR SURPRISE 85379,33.59246508,-112.3768337
509-14-918,RANCHOGABRIELA,11919 N 147TH DR SURPRISE 85379,33.59234096,-112.3768538
509-14-919,RANCHOGABRIELA,11905 N 147TH DR SURPRISE 85379,33.59221887,-112.3768359
509-14-920,RANCHOGABRIELA,11891 N 147TH DR SURPRISE 85379,33.59209362,-112.3768525
509-14-921,RANCHOGABRIELA,11877 N 147TH DR SURPRISE 85379,33.59197153,-112.3768346
509-14-922,RANCHOGABRIELA,11863 N 147TH DR SURPRISE 85379,33.59184628,-112.3768512
509-14-923,RANCHOGABRIELA,11849 N 147TH DR SURPRISE 85379,33.59172419,-112.3768333
509-14-924,RANCHOGABRIELA,14783 W RIVIERA DR SURPRISE 85379,33.59237096,-112.3781579
509-14-925,RANCHOGABRIELA,14771 W RIVIERA DR SURPRISE 85379,33.59238532,-112.3780121
509-14-926,RANCHOGABRIELA,14759 W RIVIERA DR SURPRISE 85379,33.59237214,-112.3778624
509-14-927,RANCHOGABRIELA,14747 W RIVIERA DR SURPRISE 85379,33.59238643,-112.3777166
509-14-928,RANCHOGABRIELA,14735 W RIVIERA DR SURPRISE 85379,33.59237325,-112.3775669
509-14-929,RANCHOGABRIELA,14721 W RIVIERA DR SURPRISE 85379,33.59238754,-112.377421
509-14-930,RANCHOGABRIELA,14711 W RIVIERA DR SURPRISE 85379,33.5923812,-112.3772641
509-14-931,RANCHOGABRIELA,14710 W LAUREL LN SURPRISE 85379,33.59213398,-112.3772628
509-14-932,RANCHOGABRIELA,14722 W LAUREL LN SURPRISE 85379,33.59212646,-112.3774196
509-14-933,RANCHOGABRIELA,14734 W LAUREL LN SURPRISE 85379,33.59213965,-112.3775656
509-14-934,RANCHOGABRIELA,14746 W LAUREL LN SURPRISE 85379,33.59212535,-112.3777152
509-14-935,RANCHOGABRIELA,14758 W LAUREL LN SURPRISE 85379,33.59213854,-112.3778612
509-14-936,RANCHOGABRIELA,14770 W LAUREL LN SURPRISE 85379,33.59212424,-112.3780107
509-14-937,RANCHOGABRIELA,14782 W LAUREL LN SURPRISE 85379,33.5921375,-112.3781567
509-14-938,RANCHOGABRIELA,14781 W LAUREL LN SURPRISE 85379,33.59173887,-112.3781545
509-14-939,RANCHOGABRIELA,14769 W LAUREL LN SURPRISE 85379,33.59175322,-112.3780087
509-14-940,RANCHOGABRIELA,14757 W LAUREL LN SURPRISE 85379,33.59174005,-112.377859
509-14-941,RANCHOGABRIELA,14745 W LAUREL LN SURPRISE 85379,33.59175434,-112.3777132
509-14-942,RANCHOGABRIELA,14733 W LAUREL LN SURPRISE 85379,33.59174116,-112.3775635
509-14-943,RANCHOGABRIELA,14721 W LAUREL LN SURPRISE 85379,33.59175545,-112.3774176
509-14-944,RANCHOGABRIELA,14709 W LAUREL LN SURPRISE 85379,33.59174911,-112.3772607
509-14-945,RANCHOGABRIELA,14708 W POINSETTIA DR SURPRISE 85379,33.59121065,-112.3772505
509-14-946,RANCHOGABRIELA,14720 W POINSETTIA DR SURPRISE 85379,33.59119629,-112.3773964
509-14-947,RANCHOGABRIELA,14732 W POINSETTIA DR SURPRISE 85379,33.59120947,-112.377546
509-14-948,RANCHOGABRIELA,14744 W POINSETTIA DR SURPRISE 85379,33.59119518,-112.3776919
509-14-949,RANCHOGABRIELA,14756 W POINSETTIA DR SURPRISE 85379,33.59120836,-112.3778416
509-14-950,RANCHOGABRIELA,14768 W POINSETTIA DR SURPRISE 85379,33.59119407,-112.3779875
509-14-951,RANCHOGABRIELA,14780 W POINSETTIA DR SURPRISE 85379,33.59120041,-112.3781443
509-14-952,RANCHOGABRIELA,14779 W POINSETTIA DR SURPRISE 85379,33.59081553,-112.3781423
509-14-953,RANCHOGABRIELA,14767 W POINSETTIA DR SURPRISE 85379,33.59082305,-112.3779855
509-14-954,RANCHOGABRIELA,14755 W POINSETTIA DR SURPRISE 85379,33.59080986,-112.3778394
509-14-955,RANCHOGABRIELA,14743 W POINSETTIA DR SURPRISE 85379,33.59082417,-112.3776899
509-14-956,RANCHOGABRIELA,14731 W POINSETTIA DR SURPRISE 85379,33.59081097,-112.3775439
509-14-957,RANCHOGABRIELA,14719 W POINSETTIA DR SURPRISE 85379,33.59082528,-112.3773944
509-14-958,RANCHOGABRIELA,14707 W POINSETTIA DR SURPRISE 85379,33.59081201,-112.3772484
509-14-959,RANCHOGABRIELA,14706 W JENAN DR SURPRISE 85379,33.59057855,-112.3772471
509-14-960,RANCHOGABRIELA,14718 W JENAN DR SURPRISE 85379,33.59056419,-112.377393
509-14-961,RANCHOGABRIELA,14730 W JENAN DR SURPRISE 85379,33.59057737,-112.3775426
509-14-962,RANCHOGABRIELA,14742 W JENAN DR SURPRISE 85379,33.59056308,-112.3776885
509-14-963,RANCHOGABRIELA,14754 W JENAN DR SURPRISE 85379,33.59057626,-112.3778382
509-14-964,RANCHOGABRIELA,14766 W JENAN DR SURPRISE 85379,33.59056197,-112.3779841
509-14-965,RANCHOGABRIELA,14778 W JENAN DR SURPRISE 85379,33.59056831,-112.378141
501-96-449A,RANCHOGABRIELA,11111 N 153RD DR SURPRISE 85379,33.58532056,-112.3877722
501-96-450,RANCHOGABRIELA,11103 N 153RD DR SURPRISE 85379,33.58513251,-112.3875337
501-96-451,RANCHOGABRIELA,11025 N 153RD DR SURPRISE 85379,33.58494288,-112.387296
501-96-452,RANCHOGABRIELA,11017 N 153RD DR SURPRISE 85379,33.58475324,-112.3870584
501-96-453,RANCHOGABRIELA,11009 N 153RD DR SURPRISE 85379,33.5845636,-112.3868207
501-96-454,RANCHOGABRIELA,11001 N 153RD DR SURPRISE 85379,33.58437269,-112.3865824
501-96-455,RANCHOGABRIELA,11010 N 153RD DR SURPRISE 85379,33.58406174,-112.3873177
501-96-456,RANCHOGABRIELA,11018 N 153RD DR SURPRISE 85379,33.58426371,-112.3875275
501-96-457,RANCHOGABRIELA,11026 N 153RD DR SURPRISE 85379,33.58446598,-112.3877836
501-96-458,RANCHOGABRIELA,10921 N 153RD LN SURPRISE 85379,33.58403051,-112.3882796
501-96-459,RANCHOGABRIELA,10913 N 153RD LN SURPRISE 85379,33.58384156,-112.388018
501-96-460,RANCHOGABRIELA,10905 N 153RD LN SURPRISE 85379,33.58369519,-112.3877201
501-96-461,RANCHOGABRIELA,10906 N 153RD LN SURPRISE 85379,33.58322198,-112.3883492
501-96-462,RANCHOGABRIELA,10914 N 153RD LN SURPRISE 85379,33.58341181,-112.3885893
501-96-463,RANCHOGABRIELA,10922 N 153RD LN SURPRISE 85379,33.58364695,-112.388884
501-96-464,RANCHOGABRIELA,10930 N 153RD LN SURPRISE 85379,33.58383659,-112.3891217
501-96-465,RANCHOGABRIELA,10938 N 153RD LN SURPRISE 85379,33.58402622,-112.3893594
501-96-466,RANCHOGABRIELA,10946 N 153RD LN SURPRISE 85379,33.58421462,-112.3895974
501-96-467,RANCHOGABRIELA,15324 W MERCER LN SURPRISE 85379,33.58426407,-112.388811
501-96-468,RANCHOGABRIELA,15318 W MERCER LN SURPRISE 85379,33.58448118,-112.3885614
501-96-469,RANCHOGABRIELA,15312 W MERCER LN SURPRISE 85379,33.5846801,-112.3883348
501-96-470,RANCHOGABRIELA,15306 W MERCER LN SURPRISE 85379,33.5848991,-112.3880877
501-96-471,RANCHOGABRIELA,15307 W DESERT MIRAGE DR SURPRISE 85379,33.58519114,-112.3884537
501-96-472,RANCHOGABRIELA,15313 W DESERT MIRAGE DR SURPRISE 85379,33.58497403,-112.3887032
501-96-473,RANCHOGABRIELA,15319 W DESERT MIRAGE DR SURPRISE 85379,33.58477511,-112.3889298
501-96-474,RANCHOGABRIELA,15325 W DESERT MIRAGE DR SURPRISE 85379,33.5845561,-112.389177
501-96-475,RANCHOGABRIELA,15332 W DESERT MIRAGE DR SURPRISE 85379,33.58474465,-112.3898473
501-96-476,RANCHOGABRIELA,15326 W DESERT MIRAGE DR SURPRISE 85379,33.58494623,-112.3896216
501-96-477,RANCHOGABRIELA,15320 W DESERT MIRAGE DR SURPRISE 85379,33.58514441,-112.3893938
501-96-478,RANCHOGABRIELA,15314 W DESERT MIRAGE DR SURPRISE 85379,33.58534381,-112.3891667
501-96-479,RANCHOGABRIELA,15308 W DESERT MIRAGE DR SURPRISE 85379,33.58554322,-112.3889415
501-96-480,RANCHOGABRIELA,15302 W DESERT MIRAGE DR SURPRISE 85379,33.58585772,-112.3886222
501-96-481A,RANCHOGABRIELA,11127 N 153RD DR SURPRISE 85379,33.58573699,-112.3882287
501-96-482,RANCHOGABRIELA,10728 N 154TH LN SURPRISE 85379,33.58185279,-112.3931602
501-96-483,RANCHOGABRIELA,10720 N 154TH LN SURPRISE 85379,33.58157796,-112.3931583
501-96-484,RANCHOGABRIELA,10712 N 154TH LN SURPRISE 85379,33.58124599,-112.39319
501-96-485,RANCHOGABRIELA,15453 W BECKER LN SURPRISE 85379,33.5809718,-112.3929221
501-96-486,RANCHOGABRIELA,15447 W BECKER LN SURPRISE 85379,33.58098095,-112.3925148
501-96-487,RANCHOGABRIELA,15441 W BECKER LN SURPRISE 85379,33.58097719,-112.3921867
501-96-488,RANCHOGABRIELA,15435 W BECKER LN SURPRISE 85379,33.58095989,-112.3918282
501-96-489,RANCHOGABRIELA,15429 W BECKER LN SURPRISE 85379,33.58103832,-112.3914576
501-96-490,RANCHOGABRIELA,15423 W BECKER LN SURPRISE 85379,33.58125867,-112.3911828
501-96-491,RANCHOGABRIELA,15417 W BECKER LN SURPRISE 85379,33.58144093,-112.390937
501-96-492,RANCHOGABRIELA,15411 W BECKER LN SURPRISE 85379,33.58162319,-112.3906913
501-96-493,RANCHOGABRIELA,15405 W BECKER LN SURPRISE 85379,33.58180546,-112.3904455
501-96-494,RANCHOGABRIELA,15333 W BECKER LN SURPRISE 85379,33.58198772,-112.3901998
501-96-495,RANCHOGABRIELA,15327 W BECKER LN SURPRISE 85379,33.58216998,-112.389954
501-96-496,RANCHOGABRIELA,15321 W BECKER LN SURPRISE 85379,33.58235225,-112.3897083
501-96-497,RANCHOGABRIELA,15315 W BECKER LN SURPRISE 85379,33.58253451,-112.3894625
501-96-498,RANCHOGABRIELA,15309 W BECKER LN SURPRISE 85379,33.58271677,-112.3892168
501-96-499,RANCHOGABRIELA,15303 W BECKER LN SURPRISE 85379,33.58289876,-112.3889698
501-96-500,RANCHOGABRIELA,15304 W BECKER LN SURPRISE 85379,33.58337238,-112.3895681
501-96-501,RANCHOGABRIELA,15310 W BECKER LN SURPRISE 85379,33.58309025,-112.3896983
501-96-502,RANCHOGABRIELA,15316 W BECKER LN SURPRISE 85379,33.58291589,-112.3899604
501-96-503,RANCHOGABRIELA,15322 W BECKER LN SURPRISE 85379,33.58280825,-112.3902867
501-96-504,RANCHOGABRIELA,15408 W CHRISTY DR SURPRISE 85379,33.58244579,-112.3904504
501-96-505,RANCHOGABRIELA,15414 W CHRISTY DR SURPRISE 85379,33.5826966,-112.3906961
501-96-506,RANCHOGABRIELA,15420 W CHRISTY DR SURPRISE 85379,33.58287051,-112.3910226
501-96-507,RANCHOGABRIELA,15426 W CHRISTY DR SURPRISE 85379,33.58285474,-112.3914203
501-96-508,RANCHOGABRIELA,15432 W CHRISTY DR SURPRISE 85379,33.58285337,-112.3917487
501-96-509,RANCHOGABRIELA,15438 W CHRISTY DR SURPRISE 85379,33.58285201,-112.392077
501-96-510,RANCHOGABRIELA,15444 W CHRISTY DR SURPRISE 85379,33.58285064,-112.3924054
501-96-511,RANCHOGABRIELA,15450 W CHRISTY DR SURPRISE 85379,33.58287854,-112.3927925
501-96-512,RANCHOGABRIELA,10824 N 154TH LN SURPRISE 85379,33.58274702,-112.3931889
501-96-513,RANCHOGABRIELA,10816 N 154TH LN SURPRISE 85379,33.58234746,-112.393163
501-96-514,RANCHOGABRIELA,10815 N 154TH LN SURPRISE 85379,33.5823503,-112.3925211
501-96-515,RANCHOGABRIELA,10735 N 154TH LN SURPRISE 85379,33.58203804,-112.3925208
501-96-516,RANCHOGABRIELA,10727 N 154TH LN SURPRISE 85379,33.58176321,-112.3925191
501-96-517,RANCHOGABRIELA,10719 N 154TH LN SURPRISE 85379,33.58146607,-112.3925145
501-96-518,RANCHOGABRIELA,15436 W BECKER LN SURPRISE 85379,33.58148144,-112.392011
501-96-519,RANCHOGABRIELA,15430 W BECKER LN SURPRISE 85379,33.58188399,-112.3919219
501-96-520,RANCHOGABRIELA,15424 W BECKER LN SURPRISE 85379,33.58186071,-112.391356
501-96-521,RANCHOGABRIELA,15413 W CHRISTY DR SURPRISE 85379,33.58216095,-112.3909834
501-96-522,RANCHOGABRIELA,15425 W CHRISTY DR SURPRISE 85379,33.58233332,-112.391399
501-96-523,RANCHOGABRIELA,15431 W CHRISTY DR SURPRISE 85379,33.58231734,-112.3917754
501-96-524,RANCHOGABRIELA,15437 W CHRISTY DR SURPRISE 85379,33.58231598,-112.3921038
501-96-525,RANCHOGABRIELA,10910 N 154TH LN SURPRISE 85379,33.58361882,-112.39324
501-96-526,RANCHOGABRIELA,10902 N 154TH LN SURPRISE 85379,33.58341297,-112.3932693
